Date;Ticket;Action;
2020-01-02;OCIN02239588;Done;
2020-01-02;OCIN02239573;Done;
2020-01-02;OCIN02239653;Done;
2020-01-02;OCIN02239278;Done;
2020-01-02;OCIN02237263;Done;
2020-01-02;OCIN02239342;Done;
2020-01-02;OCIN02237221;Done;
2020-01-02;OCIN02239692;Done;
2020-01-02;OCIN02239358;Done;
2020-01-02;OCIN02237215;Done;
2020-01-02;OCIN02240359;Done;
2020-01-02;OCIN02238165;Done;
2020-01-02;OCIN02239576;Done;
2020-01-02;OCIN02243335;Done;
2020-01-02;OCIN02238134;Done;
2020-01-02;OCIN02237262;Done;
2020-01-02;OCIN02237218;Done;
2020-01-02;OCIN02237213;Done;
2020-01-02;OCIN02239596;Done;
2020-01-02;OCIN02237220;Done;
2020-01-02;OCIN02237222;Done;
2020-01-02;OCIN02237214;Done;
2020-01-02;OCIN02239574;Done;
2020-01-02;OCIN02238195;Done;
2020-01-02;OCIN02238149;Done;
2020-01-02;OCIN02237260;Done;
2020-01-02;OCIN02238732;Done;
2020-01-02;OCIN02239977;Done;
2020-01-02;OCIN02238811;Done;
2020-01-02;OCIN02239572;Done;
2020-01-02;OCIN02238145;Done;
2020-01-02;OCIN02238315;Done;
2020-01-02;OCIN02237223;Done;
2020-01-02;OCIN02238126;Done;
2020-01-02;OCIN02239620;Done;
2020-01-02;OCIN02239561;Done;
2020-01-02;OCIN02239590;Done;
2020-01-02;OCIN02239592;Done;
2020-01-02;OCIN02237067;Done;
2020-01-02;OCIN02239678;Done;
2020-01-02;OCIN02243753;Done;
2020-01-02;OCIN02239586;Done;
2020-01-02;OCIN02241381;Done;
2020-01-02;OCIN02238142;Done;
2020-01-02;OCIN02237973;Done;
2020-01-02;OCIN02238733;Done;
2020-01-02;OCIN02248173;Done;
2020-01-02;OCIN02248174;Done;
2020-01-02;OCIN02248181;Done;
2020-01-02;OCIN02248231;Done;
2020-01-02;OCIN02248244;Done;
2020-01-02;OCIN02248247;Done;
2020-01-02;OCIN02248239;Done;
2020-01-02;OCIN02248248;Done;
2020-01-02;OCIN02248284;Done;
2020-01-02;OCIN02248343;Done;
2020-01-02;OCIN02248838;Done;
2020-01-02;OCIN02248856;Done;
2020-01-02;OCIN02248985;Done;
2020-01-02;OCIN02249403;Done;
2020-01-02;OCIN02249405;Done;
2020-01-02;OCIN02249408;Done;
2020-01-02;OCIN02249407;Done;
2020-01-02;OCIN02249410;Done;
2020-01-02;OCIN02249693;Done;
2020-01-02;OCIN02249697;Done;
2020-01-02;OCIN02249698;Done;
2020-01-02;OCIN02249981;Done;
2020-01-02;OCIN02249985;Done;
2020-01-02;OCIN02251774;Done;
2020-01-02;OCIN02251822;Done;
2020-01-02;OCIN02252250;Done;
2020-01-02;OCIN02252739;Done;
2020-01-02;OCIN02252861;Done;
2020-01-02;OCIN02252858;Done;
2020-01-02;OCIN02253010;Done;
2020-01-02;OCIN02253016;Done;
2020-01-02;OCIN02253017;Done;
2020-01-02;OCIN02253019;Done;
2020-01-02;OCIN02253022;Done;
2020-01-02;OCIN02253011;Done;
2020-01-02;OCIN02253008;Done;
2020-01-02;OCIN02253012;Done;
2020-01-02;OCIN02253014;Done;
2020-01-02;OCIN02253015;Done;
2020-01-02;OCIN02253038;Done;
2020-01-02;OCIN02253419;Done;
2020-01-02;OCIN02253348;Done;
2020-01-02;OCIN02253438;Other;
2020-01-02;OCIN02253378;Done;
2020-01-02;OCIN02253524;Done;
2020-01-02;OCIN02253526;Done;
2020-01-02;OCIN02254045;Done;
2020-01-02;OCIN02254770;Done;
2020-01-02;OCIN02255059;Done;
2020-01-02;OCIN02255251;Done;
2020-01-02;OCIN02255599;Done;
2020-01-02;OCIN02255731;Done;
2020-01-02;OCIN02255750;Done;
2020-01-02;OCIN02255958;Done;
2020-01-02;OCIN02256025;Done;
2020-01-02;OCIN02256379;Done;
2020-01-02;OCIN02256399;Done;
2020-01-02;OCIN02256562;Done;
2020-01-02;OCIN02256545;Done;
2020-01-08;OCIN02290940;Done;
2020-01-08;OCIN02276016;Done;
2020-01-08;OCIN02291648;Done;
2020-01-08;OCIN02280407;Done;
2020-01-08;OCIN02281333;Done;
2020-01-08;OCIN02291955;Done;
2020-01-08;OCIN02276093;Done;
2020-01-08;OCIN02280077;Done;
2020-01-08;OCIN02282406;Done;
2020-01-08;OCIN02291501;Done;
2020-01-08;OCIN02292018;Done;
2020-01-08;OCIN02291649;Done;
2020-01-08;OCIN02276087;Done;
2020-01-08;OCIN02279376;Done;
2020-01-08;OCIN02291009;Done;
2020-01-08;OCIN02292184;Done;
2020-01-08;OCIN02275385;Done;
2020-01-08;OCIN02278670;Done;
2020-01-08;OCIN02276012;Done;
2020-01-08;OCIN02282697;Done;
2020-01-08;OCIN02291636;Done;
2020-01-08;OCIN02276006;Done;
2020-01-08;OCIN02282272;Done;
2020-01-08;OCIN02275483;Done;
2020-01-08;OCIN02275793;Done;
2020-01-08;OCIN02278874;Done;
2020-01-08;OCIN02282405;Done;
2020-01-08;OCIN02291080;Done;
2020-01-08;OCIN02275523;Done;
2020-01-08;OCIN02276004;Done;
2020-01-08;OCIN02276094;Done;
2020-01-08;OCIN02292182;Done;
2020-01-08;OCIN02290939;Done;
2020-01-08;OCIN02275481;Done;
2020-01-08;OCIN02280036;Done;
2020-01-08;OCIN02279577;Done;
2020-01-08;OCIN02276182;Done;
2020-01-08;OCIN02285443;Done;
2020-01-08;OCIN02276177;Done;
2020-01-08;OCIN02292183;Done;
2020-01-08;OCIN02285342;Done;
2020-01-08;OCIN02285442;Done;
2020-01-08;OCIN02283909;Done;
2020-01-08;OCIN02275590;Done;
2020-01-08;OCIN02290944;Done;
2020-01-08;OCIN02291799;Done;
2020-01-08;OCIN02291651;Done;
2020-01-08;OCIN02275933;Done;
2020-01-08;OCIN02278809;Done;
2020-01-08;OCIN02279332;Done;
2020-01-08;OCIN02279422;Done;
2020-01-08;OCIN02291444;Done;
2020-01-08;OCIN02276117;Done;
2020-01-08;OCIN02291912;Done;
2020-01-08;OCIN02282140;Done;
2020-01-08;OCIN02276129;Done;
2020-01-08;OCIN02290942;Done;
2020-01-08;OCIN02275357;Done;
2020-01-08;OCIN02281675;Done;
2020-01-08;OCIN02284793;Done;
2020-01-08;OCIN02275362;Done;
2020-01-08;OCIN02275862;Done;
2020-01-08;OCIN02276131;Done;
2020-01-08;OCIN02291818;Done;
2020-01-08;OCIN02281551;Done;
2020-01-08;OCIN02283197;Done;
2020-01-08;OCIN02278899;Done;
2020-01-08;OCIN02291652;Done;
2020-01-08;OCIN02293893;Done;
2020-01-08;OCIN02293887;Done;
2020-01-08;OCIN02293269;Done;
2020-01-08;OCIN02293204;Done;
2020-01-08;OCIN02293891;Done;
2020-01-08;OCIN02293134;Done;
2020-01-08;OCIN02293021;Done;
2020-01-08;OCIN02293573;Done;
2020-01-08;OCIN02293886;Done;
2020-01-08;OCIN02293889;Done;
2020-01-08;OCIN02293135;Done;
2020-01-08;OCIN02293722;Done;
2020-01-08;OCIN02293723;Done;
2020-01-08;OCIN02293978;Done;
2020-01-08;OCIN02293945;Done;
2020-01-08;OCIN02293980;Done;
2020-01-08;OCIN02294328;Done;
2020-01-08;OCIN02294290;Done;
2020-01-08;OCIN02294329;Done;
2020-01-08;OCIN02295227;Done;
2020-01-08;OCIN02300508;Done;
2020-01-08;OCIN02300528;Done;
2020-01-08;OCIN02300560;Done;
2020-01-08;OCIN02300567;Done;
2020-01-08;OCIN02300638;Done;
2020-01-08;OCIN02300657;Done;
2020-01-08;OCIN02300656;Done;
2020-01-08;OCIN02300686;Done;
2020-01-08;OCIN02300689;Done;
2020-01-08;OCIN02300688;Other;
2020-01-08;OCIN02300747;Done;
2020-01-08;OCIN02300748;Done;
2020-01-08;OCIN02300745;Done;
2020-01-08;OCIN02300749;Done;
2020-01-08;OCIN02300756;Done;
2020-01-08;OCIN02300755;Done;
2020-01-08;OCIN02300822;Done;
2020-01-08;OCIN02300823;Done;
2020-01-08;OCIN02300818;Done;
2020-01-08;OCIN02300857;Done;
2020-01-08;OCIN02301014;Done;
2020-01-08;OCIN02301021;Done;
2020-01-08;OCIN02301042;Done;
2020-01-08;OCIN02301043;Done;
2020-01-08;OCIN02301138;Done;
2020-01-08;OCIN02301139;Done;
2020-01-08;OCIN02301140;Done;
2020-01-08;OCIN02301417;Done;
2020-01-08;OCIN02301440;Done;
2020-01-08;OCIN02301441;Done;
2020-01-08;OCIN02301455;Done;
2020-01-08;OCIN02301442;Done;
2020-01-08;OCIN02301496;Done;
2020-01-08;OCIN02302159;Done;
2020-01-08;OCIN02302152;Done;
2020-01-08;OCIN02302368;Done;
2020-01-08;OCIN02302498;Done;
2020-01-08;OCIN02302613;Done;
2020-01-08;OCIN02302615;Done;
2020-01-08;OCIN02302629;Done;
2020-01-08;OCIN02302693;Done;
2020-01-08;OCIN02303519;Done;
2020-01-08;OCIN02303522;Done;
2020-01-08;OCIN02303593;Done;
2020-01-08;OCIN02303614;Done;
2020-01-08;OCIN02303773;Done;
2020-01-08;OCIN02303816;Done;
2020-01-08;OCIN02303873;Done;
2020-01-08;OCIN02303874;Done;
2020-01-08;OCIN02303878;Done;
2020-01-08;OCIN02303876;Done;
2020-01-08;OCIN02303893;Done;
2020-01-08;OCIN02306675;Done;
2020-01-08;OCIN02306679;Done;
2020-01-08;OCIN02306682;Done;
2020-01-08;OCIN02306686;Done;
2020-01-08;OCIN02306681;Done;
2020-01-08;OCIN02306683;Done;
2020-01-08;OCIN02306684;Done;
2020-01-08;OCIN02306715;Done;
2020-01-08;OCIN02306771;Done;
2020-01-08;OCIN02306769;Done;
2020-01-08;OCIN02306770;Done;
2020-01-08;OCIN02306785;Done;
2020-01-08;OCIN02306773;Done;
2020-01-08;OCIN02306861;Done;
2020-01-08;OCIN02306860;Done;
2020-01-08;OCIN02306862;Done;
2020-01-08;OCIN02306904;Done;
2020-01-08;OCIN02306980;Done;
2020-01-08;OCIN02307092;Done;
2020-01-08;OCIN02307100;Done;
2020-01-08;OCIN02307135;Done;
2020-01-08;OCIN02307179;Done;
2020-01-08;OCIN02307183;Done;
2020-01-08;OCIN02307184;Done;
2020-01-08;OCIN02307393;Done;
2020-01-08;OCIN02307397;Done;
2020-01-08;OCIN02307400;Done;
2020-01-08;OCIN02307401;Done;
2020-01-08;OCIN02307404;Done;
2020-01-08;OCIN02308166;Done;
2020-01-08;OCIN02308217;Done;
2020-01-08;OCIN02308526;Done;
2020-01-08;OCIN02308573;Done;
2020-01-08;OCIN02308762;Done;
2020-01-08;OCIN02309050;Done;
2020-01-08;OCIN02309048;Done;
2020-01-08;OCIN02309060;Done;
2020-01-08;OCIN02309051;Done;
2020-01-08;OCIN02309069;Done;
2020-01-08;OCIN02309768;Done;
2020-01-08;OCIN02309769;Done;
2020-01-08;OCIN02309791;Done;
2020-01-08;OCIN02309838;Done;
2020-01-08;OCIN02309837;Done;
2020-01-08;OCIN02309866;Done;
2020-01-08;OCIN02310011;Done;
2020-01-08;OCIN02310016;Done;
2020-01-08;OCIN02310034;Done;
2020-01-11;OCIN02313979;Done;
2020-01-11;OCIN02313986;Done;
2020-01-11;OCIN02313995;Done;
2020-01-11;OCIN02314042;Done;
2020-01-11;OCIN02314043;Done;
2020-01-11;OCIN02314047;Done;
2020-01-11;OCIN02314060;Done;
2020-01-11;OCIN02314061;Done;
2020-01-11;OCIN02314141;Done;
2020-01-11;OCIN02314204;Done;
2020-01-11;OCIN02314353;Done;
2020-01-11;OCIN02314368;Done;
2020-01-11;OCIN02314367;Done;
2020-01-11;OCIN02314387;Done;
2020-01-11;OCIN02314717;Done;
2020-01-11;OCIN02314722;Done;
2020-01-11;OCIN02314727;Other;
2020-01-11;OCIN02314719;Done;
2020-01-11;OCIN02314728;Done;
2020-01-11;OCIN02314729;Done;
2020-01-11;OCIN02314730;Done;
2020-01-11;OCIN02314765;Done;
2020-01-11;OCIN02314768;Done;
2020-01-11;OCIN02314771;Done;
2020-01-11;OCIN02315265;Done;
2020-01-11;OCIN02315258;Done;
2020-01-11;OCIN02315304;Done;
2020-01-11;OCIN02315277;Done;
2020-01-11;OCIN02315270;Done;
2020-01-11;OCIN02315283;Done;
2020-01-11;OCIN02315636;Done;
2020-01-11;OCIN02315643;Done;
2020-01-11;OCIN02315670;Done;
2020-01-11;OCIN02316076;Done;
2020-01-11;OCIN02316081;Other;
2020-01-11;OCIN02316077;Done;
2020-01-11;OCIN02316086;Done;
2020-01-11;OCIN02316678;Done;
2020-01-11;OCIN02316872;Done;
2020-01-11;OCIN02316876;Done;
2020-01-11;OCIN02316874;Done;
2020-01-11;OCIN02316896;Done;
2020-01-11;OCIN02316909;Done;
2020-01-11;OCIN02317073;Done;
2020-01-11;OCIN02318042;Done;
2020-01-11;OCIN02318050;Done;
2020-01-11;OCIN02318060;Done;
2020-01-11;OCIN02318080;Done;
2020-01-11;OCIN02318137;Done;
2020-01-11;OCIN02318153;Done;
2020-01-11;OCIN02318148;Done;
2020-01-11;OCIN02318152;Done;
2020-01-11;OCIN02318158;Done;
2020-01-11;OCIN02318154;Done;
2020-01-11;OCIN02318206;Done;
2020-01-11;OCIN02318211;Done;
2020-01-11;OCIN02318213;Done;
2020-01-11;OCIN02318215;Done;
2020-01-11;OCIN02318222;Done;
2020-01-11;OCIN02318317;Done;
2020-01-11;OCIN02318411;Done;
2020-01-11;OCIN02318451;Done;
2020-01-11;OCIN02318590;Done;
2020-01-11;OCIN02318644;Done;
2020-01-11;OCIN02318652;Done;
2020-01-11;OCIN02318655;Done;
2020-01-11;OCIN02318679;Done;
2020-01-11;OCIN02318727;Done;
2020-01-11;OCIN02318731;Done;
2020-01-11;OCIN02318737;Done;
2020-01-11;OCIN02318952;Done;
2020-01-11;OCIN02319031;Done;
2020-01-11;OCIN02319056;Done;
2020-01-11;OCIN02319040;Done;
2020-01-11;OCIN02319058;Done;
2020-01-11;OCIN02319178;Done;
2020-01-11;OCIN02319692;Done;
2020-01-11;OCIN02319728;Done;
2020-01-11;OCIN02319912;Done;
2020-01-11;OCIN02319978;Done;
2020-01-11;OCIN02320245;Done;
2020-01-11;OCIN02320324;Done;
2020-01-11;OCIN02320316;Done;
2020-01-11;OCIN02320670;Done;
2020-01-11;OCIN02321055;Done;
2020-01-11;OCIN02321160;Done;
2020-01-11;OCIN02321368;Done;
2020-01-11;OCIN02321403;Done;
2020-01-11;OCIN02321401;Done;
2020-01-11;OCIN02321405;Done;
2020-01-11;OCIN02321445;Done;
2020-01-11;OCIN02321453;Done;
2020-01-11;OCIN02321600;Done;
2020-01-11;OCIN02321604;Done;
2020-01-11;OCIN02321588;Done;
2020-01-11;OCIN02321592;Done;
2020-01-11;OCIN02321589;Done;
2020-01-11;OCIN02321591;Done;
2020-01-11;OCIN02321590;Done;
2020-01-11;OCIN02321598;Done;
2020-01-11;OCIN02321898;Done;
2020-01-11;OCIN02321913;Done;
2020-01-11;OCIN02321916;Done;
2020-01-11;OCIN02321917;Done;
2020-01-11;OCIN02321915;Done;
2020-01-11;OCIN02321914;Done;
2020-01-11;OCIN02321920;Done;
2020-01-11;OCIN02321929;Done;
2020-01-11;OCIN02321924;Done;
2020-01-11;OCIN02321940;Done;
2020-01-11;OCIN02321941;Done;
2020-01-11;OCIN02321922;Done;
2020-01-11;OCIN02321933;Done;
2020-01-11;OCIN02321932;Done;
2020-01-11;OCIN02321930;Done;
2020-01-11;OCIN02333429;Done;
2020-01-11;OCIN02333548;Done;
2020-01-11;OCIN02333557;Done;
2020-01-11;OCIN02333554;Done;
2020-01-11;OCIN02333555;Done;
2020-01-11;OCIN02333556;Done;
2020-01-11;OCIN02333632;Done;
2020-01-11;OCIN02333709;Done;
2020-01-11;OCIN02333727;Done;
2020-01-11;OCIN02333740;Done;
2020-01-11;OCIN02333728;Done;
2020-01-11;OCIN02333754;Done;
2020-01-11;OCIN02333928;Done;
2020-01-11;OCIN02334146;Done;
2020-01-11;OCIN02334161;Done;
2020-01-11;OCIN02334159;Done;
2020-01-11;OCIN02334186;Done;
2020-01-11;OCIN02334200;Done;
2020-01-11;OCIN02334301;Done;
2020-01-11;OCIN02334361;Done;
2020-01-11;OCIN02334634;Done;
2020-01-11;OCIN02334635;Done;
2020-01-11;OCIN02334637;Done;
2020-01-11;OCIN02334644;Done;
2020-01-11;OCIN02334658;Done;
2020-01-11;OCIN02334643;Done;
2020-01-11;OCIN02334720;Done;
2020-01-11;OCIN02334728;Done;
2020-01-11;OCIN02334734;Done;
2020-01-11;OCIN02334730;Done;
2020-01-11;OCIN02334729;Done;
2020-01-11;OCIN02334745;Done;
2020-01-11;OCIN02334738;Done;
2020-01-11;OCIN02334747;Done;
2020-01-11;OCIN02334749;Done;
2020-01-11;OCIN02334737;Done;
2020-01-11;OCIN02334990;Done;
2020-01-11;OCIN02335015;Done;
2020-01-11;OCIN02335800;Done;
2020-01-11;OCIN02335817;Done;
2020-01-11;OCIN02335820;Done;
2020-01-11;OCIN02335936;Done;
2020-01-11;OCIN02335997;Done;
2020-01-11;OCIN02336022;Done;
2020-01-11;OCIN02336269;Other;
2020-01-11;OCIN02336461;Other;
2020-01-11;OCIN02336519;Other;
2020-01-11;OCIN02337273;Done;
2020-01-11;OCIN02337283;Done;
2020-01-11;OCIN02337407;Done;
2020-01-11;OCIN02337781;Done;
2020-01-11;OCIN02337844;Done;
2020-01-11;OCIN02337808;Done;
2020-01-11;OCIN02338102;Done;
2020-01-11;OCIN02338103;Other;
2020-01-11;OCIN02338161;Done;
2020-01-11;OCIN02338170;Done;
2020-01-11;OCIN02338171;Done;
2020-01-11;OCIN02338184;Done;
2020-01-11;OCIN02338257;Done;
2020-01-16;OCIN02345428;Done;
2020-01-16;OCIN02345124;Done;
2020-01-16;OCIN02345157;Done;
2020-01-16;OCIN02346180;Done;
2020-01-16;OCIN02346212;Done;
2020-01-16;OCIN02346217;Done;
2020-01-16;OCIN02347004;Done;
2020-01-16;OCIN02347003;Done;
2020-01-16;OCIN02347061;Done;
2020-01-16;OCIN02347056;Done;
2020-01-16;OCIN02347057;Done;
2020-01-16;OCIN02347024;Done;
2020-01-16;OCIN02347047;Done;
2020-01-16;OCIN02347059;Done;
2020-01-16;OCIN02347060;Done;
2020-01-16;OCIN02347165;Done;
2020-01-16;OCIN02347510;Done;
2020-01-16;OCIN02347602;Done;
2020-01-16;OCIN02348885;Done;
2020-01-16;OCIN02348901;Done;
2020-01-16;OCIN02348974;Done;
2020-01-16;OCIN02348963;Done;
2020-01-16;OCIN02349035;Done;
2020-01-16;OCIN02349038;Done;
2020-01-16;OCIN02349057;Done;
2020-01-16;OCIN02349144;Done;
2020-01-16;OCIN02349148;Done;
2020-01-16;OCIN02349152;Done;
2020-01-16;OCIN02349153;Done;
2020-01-16;OCIN02349163;Done;
2020-01-16;OCIN02358966;Done;
2020-01-16;OCIN02359068;Done;
2020-01-16;OCIN02359081;Done;
2020-01-16;OCIN02359085;Done;
2020-01-16;OCIN02359151;Done;
2020-01-16;OCIN02359813;Done;
2020-01-16;OCIN02359818;Done;
2020-01-16;OCIN02359855;Done;
2020-01-16;OCIN02359867;Done;
2020-01-16;OCIN02359942;Done;
2020-01-16;OCIN02360187;Done;
2020-01-16;OCIN02360233;Done;
2020-01-16;OCIN02360192;Done;
2020-01-16;OCIN02360414;Done;
2020-01-16;OCIN02360411;Done;
2020-01-16;OCIN02360412;Done;
2020-01-16;OCIN02360417;Done;
2020-01-16;OCIN02360410;Done;
2020-01-16;OCIN02360415;Done;
2020-01-16;OCIN02360416;Done;
2020-01-16;OCIN02360413;Done;
2020-01-16;OCIN02360487;Done;
2020-01-16;OCIN02360659;Done;
2020-01-16;OCIN02361622;Done;
2020-01-16;OCIN02361637;Done;
2020-01-16;OCIN02361653;Done;
2020-01-16;OCIN02361655;Done;
2020-01-16;OCIN02361652;Done;
2020-01-16;OCIN02361733;Done;
2020-01-16;OCIN02361739;Done;
2020-01-16;OCIN02361745;Done;
2020-01-16;OCIN02361764;Done;
2020-01-16;OCIN02361763;Done;
2020-01-16;OCIN02361765;Done;
2020-01-16;OCIN02361819;Done;
2020-01-16;OCIN02361837;Done;
2020-01-16;OCIN02361850;Done;
2020-01-16;OCIN02361901;Done;
2020-01-16;OCIN02361906;Done;
2020-01-16;OCIN02361903;Done;
2020-01-16;OCIN02361974;Done;
2020-01-16;OCIN02362244;Done;
2020-01-17;OCIN02362485;Done;
2020-01-17;OCIN02362559;Done;
2020-01-20;OCIN02367465;Done;
2020-01-20;OCIN02367454;Done;
2020-01-20;OCIN02367452;Done;
2020-01-20;OCIN02367370;Done;
2020-01-20;OCIN02367486;Done;
2020-01-20;OCIN02367453;Done;
2020-01-20;OCIN02367496;Done;
2020-01-20;OCIN02367378;Done;
2020-01-20;OCIN02367484;Done;
2020-01-20;OCIN02367456;Done;
2020-01-20;OCIN02367833;Done;
2020-01-20;OCIN02367590;Done;
2020-01-20;OCIN02368041;Done;
2020-01-20;OCIN02368048;Done;
2020-01-20;OCIN02368220;Done;
2020-01-20;OCIN02368260;Done;
2020-01-20;OCIN02368928;Done;
2020-01-20;OCIN02368934;Done;
2020-01-20;OCIN02369720;Done;
2020-01-20;OCIN02370041;Done;
2020-01-20;OCIN02370243;Done;
2020-01-20;OCIN02370244;Done;
2020-01-20;OCIN02370270;Done;
2020-01-20;OCIN02370272;Done;
2020-01-20;OCIN02370335;Done;
2020-01-20;OCIN02370940;Done;
2020-01-20;OCIN02370939;Done;
2020-01-20;OCIN02370948;Done;
2020-01-20;OCIN02370950;Done;
2020-01-21;OCIN02373842;Done;
2020-01-21;OCIN02373838;Done;
2020-01-21;OCIN02373848;Done;
2020-01-21;OCIN02370961;Done;
2020-01-21;OCIN02370955;Done;
2020-01-21;OCIN02370954;Done;
2020-01-21;OCIN02373844;Done;
2020-01-21;OCIN02373823;Done;
2020-01-21;OCIN02373840;Done;
2020-01-21;OCIN02370986;Done;
2020-01-21;OCIN02373909;Done;
2020-01-21;OCIN02370956;Done;
2020-01-21;OCIN02373846;Done;
2020-01-21;OCIN02370959;Done;
2020-01-21;OCIN02370957;Done;
2020-01-21;OCIN02373910;Done;
2020-01-21;OCIN02370981;Done;
2020-01-21;OCIN02373849;Done;
2020-01-21;OCIN02373749;Done;
2020-01-21;OCIN02373841;Done;
2020-01-21;OCIN02373935;Done;
2020-01-21;OCIN02373941;Done;
2020-01-21;OCIN02373937;Done;
2020-01-21;OCIN02373945;Done;
2020-01-21;OCIN02373938;Done;
2020-01-21;OCIN02373933;Done;
2020-01-21;OCIN02373982;Done;
2020-01-21;OCIN02374100;Done;
2020-01-21;OCIN02374162;Done;
2020-01-21;OCIN02374171;Done;
2020-01-21;OCIN02374283;Done;
2020-01-21;OCIN02374564;Done;
2020-01-21;OCIN02374576;Done;
2020-01-21;OCIN02375388;Done;
2020-01-21;OCIN02375552;Done;
2020-01-21;OCIN02375577;Done;
2020-01-21;OCIN02375568;Done;
2020-01-21;OCIN02375591;Done;
2020-01-21;OCIN02376833;Done;
2020-01-21;OCIN02377074;Done;
2020-01-21;OCIN02377073;Done;
2020-01-22;OCIN02381554;Done;
2020-01-22;OCIN02381766;Done;
2020-01-22;OCIN02381717;Done;
2020-01-22;OCIN02381796;Done;
2020-01-22;OCIN02382216;Other;
2020-01-22;OCIN02382267;Done;
2020-01-22;OCIN02382661;Done;
2020-01-22;OCIN02382678;Done;
2020-01-22;OCIN02382707;Done;
2020-01-22;OCIN02382705;Done;
2020-01-22;OCIN02382706;Done;
2020-01-22;OCIN02382716;Done;
2020-01-22;OCIN02382752;Done;
2020-01-22;OCIN02383021;Done;
2020-01-22;OCIN02383998;Done;
2020-01-22;OCIN02384000;Done;
2020-01-22;OCIN02384027;Done;
2020-01-22;OCIN02384377;Done;
2020-01-22;OCIN02384380;Done;
2020-01-22;OCIN02384561;Done;
2020-01-22;OCIN02385214;Done;
2020-01-22;OCIN02385704;Done;
2020-01-22;OCIN02385784;Done;
2020-01-22;OCIN02385785;Done;
2020-01-22;OCIN02385787;Done;
2020-01-23;OCIN02387389;Done;
2020-01-23;OCIN02387390;Done;
2020-01-23;OCIN02387381;Done;
2020-01-23;OCIN02387348;Done;
2020-01-23;OCIN02385852;Done;
2020-01-23;OCIN02385851;Done;
2020-01-23;OCIN02385792;Done;
2020-01-23;OCIN02385858;Done;
2020-01-23;OCIN02387422;Done;
2020-01-23;OCIN02387623;Done;
2020-01-23;OCIN02387663;Done;
2020-01-23;OCIN02387827;Done;
2020-01-23;OCIN02387909;Done;
2020-01-23;OCIN02387917;Done;
2020-01-23;OCIN02388000;Done;
2020-01-23;OCIN02388161;Done;
2020-01-23;OCIN02388162;Done;
2020-01-23;OCIN02388164;Done;
2020-01-23;OCIN02388163;Done;
2020-01-23;OCIN02388454;Done;
2020-01-23;OCIN02388467;Done;
2020-01-23;OCIN02388501;Done;
2020-01-23;OCIN02388558;Done;
2020-01-23;OCIN02389733;Done;
2020-01-23;OCIN02389227;Done;
2020-01-23;OCIN02389409;Done;
2020-01-23;OCIN02389218;Done;
2020-01-23;OCIN02389177;Done;
2020-01-23;OCIN02389323;Done;
2020-01-23;OCIN02389178;Done;
2020-01-23;OCIN02390041;Done;
2020-01-23;OCIN02390022;Done;
2020-01-23;OCIN02390094;Done;
2020-01-23;OCIN02390139;Done;
2020-01-23;OCIN02390138;Done;
2020-01-24;OCIN02390604;Done;
2020-01-24;OCIN02388709;Done;
2020-01-24;OCIN02395249;Done;
2020-01-24;OCIN02395277;Done;
2020-01-24;OCIN02395375;Done;
2020-01-24;OCIN02395620;Done;
2020-01-24;OCIN02395630;Done;
2020-01-24;OCIN02395631;Other;
2020-01-24;OCIN02395697;Done;
2020-01-24;OCIN02395708;Done;
2020-01-24;OCIN02395707;Done;
2020-01-24;OCIN02395729;Done;
2020-01-24;OCIN02395735;Done;
2020-01-24;OCIN02395734;Done;
2020-01-24;OCIN02395740;Done;
2020-01-24;OCIN02395736;Done;
2020-01-24;OCIN02395753;Done;
2020-01-24;OCIN02395931;Done;
2020-01-24;OCIN02395946;Done;
2020-01-24;OCIN02396136;Done;
2020-01-24;OCIN02396411;Done;
2020-01-24;OCIN02396408;Done;
2020-01-24;OCIN02396574;Done;
2020-01-24;OCIN02396594;Done;
2020-01-24;OCIN02396592;Done;
2020-01-24;OCIN02396575;Done;
2020-01-27;OCIN02402016;Done;
2020-01-27;OCIN02402044;Done;
2020-01-27;OCIN02402115;Done;
2020-01-27;OCIN02402126;Done;
2020-01-27;OCIN02402028;Done;
2020-01-27;OCIN02402046;Done;
2020-01-27;OCIN02402045;Done;
2020-01-27;OCIN02402239;Done;
2020-01-27;OCIN02402329;Done;
2020-01-27;OCIN02402330;Done;
2020-01-27;OCIN02402345;Done;
2020-01-27;OCIN02402399;Done;
2020-01-27;OCIN02402400;Done;
2020-01-27;OCIN02403251;Done;
2020-01-27;OCIN02403688;Done;
2020-01-27;OCIN02403715;Done;
2020-01-27;OCIN02403844;Done;
2020-01-27;OCIN02403845;Done;
2020-01-27;OCIN02403980;Done;
2020-01-27;OCIN02403967;Done;
2020-01-27;OCIN02404019;Done;
2020-01-27;OCIN02404021;Done;
2020-01-27;OCIN02404041;Done;
2020-01-27;OCIN02404075;Done;
2020-01-27;OCIN02404470;Done;
2020-01-27;OCIN02409068;Done;
2020-01-27;OCIN02410060;Done;
2020-01-28;OCIN02415276;Done;
2020-01-28;OCIN02415249;Done;
2020-01-28;OCIN02415449;Done;
2020-01-28;OCIN02416943;Done;
2020-01-28;OCIN02417443;Done;
2020-01-28;OCIN02417861;Done;
2020-01-28;OCIN02417882;Done;
2020-01-28;OCIN02417862;Done;
2020-01-28;OCIN02418065;Done;
2020-01-28;OCIN02418118;Done;
2020-01-28;OCIN02418205;Done;
